candidate_id,current_title,ai_skill_count,nontech_title,career_titles
CAND_0036942,Operations Manager,8,yes,Operations Manager
CAND_0036983,Customer Support,9,yes,Customer Support | Operations Manager | Customer Support
CAND_0037006,Civil Engineer,7,no,Civil Engineer | Accountant | Marketing Manager
CAND_0037040,Business Analyst,10,no,Business Analyst | Accountant | Sales Executive | Marketing Manager
CAND_0037041,Sales Executive,5,yes,Sales Executive | Operations Manager
CAND_0037081,Civil Engineer,9,no,Civil Engineer | Sales Executive | Operations Manager | Marketing Manager
CAND_0037154,Marketing Manager,7,yes,Marketing Manager | Customer Support
CAND_0037177,Accountant,9,yes,Accountant | Project Manager
CAND_0037224,HR Manager,10,yes,HR Manager | Sales Executive
CAND_0037240,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0037242,Graphic Designer,5,yes,Graphic Designer | Sales Executive
CAND_0037290,Computer Vision Engineer,4,no,Computer Vision Engineer
CAND_0037326,Content Writer,8,yes,Content Writer | Project Manager
CAND_0037395,Accountant,10,yes,Accountant | Operations Manager | Content Writer | Project Manager
CAND_0037406,Graphic Designer,10,yes,Graphic Designer | Operations Manager | Customer Support | Business Analyst
CAND_0037443,Accountant,7,yes,Accountant
CAND_0037551,Graphic Designer,7,yes,Graphic Designer | Project Manager | Marketing Manager | Project Manager
CAND_0037643,Project Manager,8,yes,Project Manager | Sales Executive | Mechanical Engineer
CAND_0037662,Accountant,9,yes,Accountant | Sales Executive | Customer Support
CAND_0037769,Mechanical Engineer,7,no,Mechanical Engineer | Business Analyst | Project Manager | Operations Manager
CAND_0037883,Mechanical Engineer,9,no,Mechanical Engineer | Graphic Designer | Sales Executive
CAND_0037961,Accountant,10,yes,Accountant
CAND_0038009,Customer Support,5,yes,Customer Support | Business Analyst | Operations Manager | Content Writer
CAND_0038035,Accountant,8,yes,Accountant | Mechanical Engineer | Project Manager | Civil Engineer
CAND_0038077,Marketing Manager,8,yes,Marketing Manager | Sales Executive | HR Manager | Graphic Designer
CAND_0038087,Operations Manager,6,yes,Operations Manager
CAND_0038218,Customer Support,8,yes,Customer Support | Operations Manager | Business Analyst
CAND_0038230,Business Analyst,8,no,Business Analyst | Civil Engineer | Civil Engineer | Business Analyst
CAND_0038255,Graphic Designer,8,yes,Graphic Designer
CAND_0038282,Content Writer,8,yes,Content Writer | Project Manager | Operations Manager
CAND_0038368,ML Engineer,4,no,ML Engineer | Junior ML Engineer
CAND_0038382,HR Manager,9,yes,HR Manager | Marketing Manager
CAND_0038463,Civil Engineer,8,no,Civil Engineer | Project Manager | Content Writer
CAND_0038464,Graphic Designer,9,yes,Graphic Designer
CAND_0038465,Mechanical Engineer,8,no,Mechanical Engineer | Project Manager
CAND_0038511,Sales Executive,9,yes,Sales Executive | Graphic Designer
CAND_0038658,Customer Support,8,yes,Customer Support | Mechanical Engineer
CAND_0038681,HR Manager,9,yes,HR Manager | Civil Engineer | Customer Support
CAND_0038690,Operations Manager,6,yes,Operations Manager | Mechanical Engineer | Operations Manager | Accountant
CAND_0038761,Accountant,8,yes,Accountant
CAND_0038852,Content Writer,10,yes,Content Writer | Sales Executive
CAND_0038867,Mechanical Engineer,8,no,Mechanical Engineer | Operations Manager
CAND_0038933,Civil Engineer,9,no,Civil Engineer | HR Manager | Civil Engineer
CAND_0038972,Project Manager,6,yes,Project Manager | Civil Engineer
CAND_0039003,Operations Manager,10,yes,Operations Manager | Civil Engineer | Sales Executive
CAND_0039035,Graphic Designer,7,yes,Graphic Designer | Operations Manager
CAND_0039042,Mechanical Engineer,9,no,Mechanical Engineer | Civil Engineer | Marketing Manager
CAND_0039053,Project Manager,8,yes,Project Manager | Operations Manager | Sales Executive
CAND_0039082,Sales Executive,9,yes,Sales Executive
CAND_0039179,HR Manager,6,yes,HR Manager | Civil Engineer | Customer Support | Operations Manager
CAND_0039190,Civil Engineer,6,no,Civil Engineer
CAND_0039337,Content Writer,7,yes,Content Writer | Customer Support
CAND_0039347,HR Manager,8,yes,HR Manager | Content Writer
CAND_0039382,Marketing Manager,10,yes,Marketing Manager | Operations Manager | Business Analyst
CAND_0039419,Customer Support,10,yes,Customer Support
CAND_0039454,Graphic Designer,7,yes,Graphic Designer | HR Manager | Mechanical Engineer | Customer Support
CAND_0039504,Business Analyst,5,no,Business Analyst | Operations Manager
CAND_0039550,HR Manager,10,yes,HR Manager | Mechanical Engineer
CAND_0039581,Graphic Designer,10,yes,Graphic Designer | Project Manager | HR Manager | Accountant
CAND_0039582,Sales Executive,10,yes,Sales Executive | HR Manager
CAND_0039597,HR Manager,6,yes,HR Manager | Sales Executive | Mechanical Engineer | Customer Support
CAND_0039626,Operations Manager,8,yes,Operations Manager
CAND_0039657,Marketing Manager,10,yes,Marketing Manager
CAND_0039740,Accountant,7,yes,Accountant | Graphic Designer | Mechanical Engineer | Sales Executive
CAND_0039779,Graphic Designer,10,yes,Graphic Designer | Content Writer | Customer Support | Project Manager
CAND_0039781,Senior Data Engineer,4,no,Senior Data Engineer | Senior Data Engineer | Data Engineer
CAND_0039806,Graphic Designer,6,yes,Graphic Designer
CAND_0039950,Marketing Manager,8,yes,Marketing Manager
CAND_0039977,Civil Engineer,7,no,Civil Engineer | Mechanical Engineer | Business Analyst | Graphic Designer
CAND_0040018,Marketing Manager,9,yes,Marketing Manager | Content Writer
CAND_0040030,Project Manager,9,yes,Project Manager | Mechanical Engineer | Graphic Designer
CAND_0040079,Customer Support,6,yes,Customer Support | Business Analyst | Marketing Manager
CAND_0040126,Graphic Designer,5,yes,Graphic Designer | Project Manager | Civil Engineer
CAND_0040153,Operations Manager,8,yes,Operations Manager | Graphic Designer | HR Manager
CAND_0040251,Business Analyst,10,no,Business Analyst | Content Writer | Graphic Designer
CAND_0040259,HR Manager,8,yes,HR Manager | Mechanical Engineer | Sales Executive
CAND_0040268,Graphic Designer,8,yes,Graphic Designer
CAND_0040307,Content Writer,9,yes,Content Writer | Content Writer | Business Analyst | Operations Manager
CAND_0040366,Sales Executive,8,yes,Sales Executive | Sales Executive | Project Manager | Marketing Manager
CAND_0040371,Business Analyst,7,no,Business Analyst | Accountant
CAND_0040406,Mechanical Engineer,6,no,Mechanical Engineer | HR Manager | Business Analyst | Operations Manager
CAND_0040433,Customer Support,6,yes,Customer Support | Sales Executive | Operations Manager
CAND_0040436,Content Writer,11,yes,Content Writer
CAND_0040449,Marketing Manager,5,yes,Marketing Manager | Sales Executive | Accountant
CAND_0040535,Sales Executive,6,yes,Sales Executive | HR Manager | Civil Engineer
CAND_0040617,Content Writer,6,yes,Content Writer | Graphic Designer
CAND_0040730,HR Manager,7,yes,HR Manager | Project Manager
CAND_0040764,Customer Support,7,yes,Customer Support | Sales Executive | Customer Support
CAND_0040830,Customer Support,11,yes,Customer Support
CAND_0040861,Content Writer,9,yes,Content Writer | Customer Support | Operations Manager | Sales Executive
CAND_0040876,Sales Executive,10,yes,Sales Executive | Marketing Manager
CAND_0040916,Business Analyst,6,no,Business Analyst
CAND_0040948,Customer Support,9,yes,Customer Support | Marketing Manager | Mechanical Engineer
CAND_0040959,Civil Engineer,7,no,Civil Engineer
CAND_0040984,Business Analyst,10,no,Business Analyst
CAND_0041030,Sales Executive,8,yes,Sales Executive | Operations Manager | Operations Manager | HR Manager
CAND_0041047,Sales Executive,9,yes,Sales Executive | Accountant | Customer Support
CAND_0041065,Content Writer,8,yes,Content Writer | HR Manager | Operations Manager | HR Manager
CAND_0041085,Sales Executive,10,yes,Sales Executive | Project Manager | Accountant
CAND_0041144,Graphic Designer,9,yes,Graphic Designer | Business Analyst | Civil Engineer
CAND_0041151,Civil Engineer,6,no,Civil Engineer | Accountant
CAND_0041197,Business Analyst,7,no,Business Analyst | HR Manager | Sales Executive | Project Manager
CAND_0041239,Project Manager,7,yes,Project Manager | Marketing Manager | Business Analyst | Mechanical Engineer
CAND_0041248,Graphic Designer,8,yes,Graphic Designer
CAND_0041255,Business Analyst,7,no,Business Analyst
CAND_0041314,Business Analyst,10,no,Business Analyst
CAND_0041349,Operations Manager,8,yes,Operations Manager
CAND_0041359,Graphic Designer,8,yes,Graphic Designer | Graphic Designer | Project Manager | Customer Support
CAND_0041478,Content Writer,6,yes,Content Writer | Sales Executive | Project Manager
CAND_0041562,Operations Manager,7,yes,Operations Manager | Project Manager | Customer Support | Business Analyst
CAND_0041606,Sales Executive,9,yes,Sales Executive | Graphic Designer
CAND_0041662,Business Analyst,10,no,Business Analyst | Civil Engineer | HR Manager | Civil Engineer
CAND_0041900,Accountant,8,yes,Accountant | Operations Manager
CAND_0041904,Project Manager,6,yes,Project Manager | Marketing Manager | Accountant | Operations Manager
CAND_0041915,Project Manager,8,yes,Project Manager | Civil Engineer | Project Manager | Accountant
CAND_0041957,Operations Manager,8,yes,Operations Manager | Business Analyst
CAND_0041972,Sales Executive,10,yes,Sales Executive | Business Analyst | Operations Manager | Mechanical Engineer
CAND_0041977,Content Writer,5,yes,Content Writer | Business Analyst | Operations Manager
CAND_0041981,Business Analyst,6,no,Business Analyst
CAND_0042018,Operations Manager,8,yes,Operations Manager | Civil Engineer
CAND_0042034,Sales Executive,7,yes,Sales Executive | Graphic Designer
CAND_0042056,AI Research Engineer,4,no,AI Research Engineer | Senior Software Engineer (ML)
CAND_0042058,Graphic Designer,9,yes,Graphic Designer
CAND_0042086,Mechanical Engineer,9,no,Mechanical Engineer | Business Analyst | Accountant | Content Writer
CAND_0042129,Operations Manager,7,yes,Operations Manager
CAND_0042258,Civil Engineer,7,no,Civil Engineer | Operations Manager | Business Analyst
CAND_0042285,HR Manager,10,yes,HR Manager | Sales Executive | Operations Manager
CAND_0042296,Sales Executive,11,yes,Sales Executive | Project Manager | Civil Engineer | Business Analyst
CAND_0042378,HR Manager,10,yes,HR Manager
CAND_0042380,Operations Manager,11,yes,Operations Manager | Civil Engineer | Content Writer | Civil Engineer
CAND_0042410,Content Writer,9,yes,Content Writer | Civil Engineer | Business Analyst
CAND_0042441,AI Research Engineer,5,no,AI Research Engineer | Data Scientist
CAND_0042471,Accountant,8,yes,Accountant
CAND_0042526,Mechanical Engineer,5,no,Mechanical Engineer
CAND_0042578,Graphic Designer,7,yes,Graphic Designer | Civil Engineer | Business Analyst | Business Analyst
CAND_0042618,HR Manager,10,yes,HR Manager | Accountant | Operations Manager | HR Manager
CAND_0042627,Graphic Designer,6,yes,Graphic Designer
CAND_0042637,Sales Executive,8,yes,Sales Executive | Content Writer | Business Analyst | Content Writer
CAND_0042694,Sales Executive,9,yes,Sales Executive | Marketing Manager | Accountant
CAND_0042888,Project Manager,7,yes,Project Manager | Business Analyst | Sales Executive
CAND_0042913,HR Manager,7,yes,HR Manager
CAND_0042934,Civil Engineer,8,no,Civil Engineer | Customer Support | Customer Support | Graphic Designer
CAND_0042945,Content Writer,6,yes,Content Writer | Graphic Designer | Graphic Designer | Customer Support
CAND_0042992,Mechanical Engineer,7,no,Mechanical Engineer | Graphic Designer | Business Analyst | Civil Engineer
CAND_0043009,Project Manager,7,yes,Project Manager | Marketing Manager
CAND_0043034,Operations Manager,9,yes,Operations Manager
CAND_0043045,Accountant,7,yes,Accountant | Operations Manager
CAND_0043052,Operations Manager,6,yes,Operations Manager | Project Manager | Project Manager
CAND_0043061,Content Writer,8,yes,Content Writer | Civil Engineer | Accountant | Marketing Manager
CAND_0043105,Project Manager,7,yes,Project Manager | Graphic Designer
CAND_0043224,HR Manager,9,yes,HR Manager | Marketing Manager
CAND_0043253,Operations Manager,9,yes,Operations Manager | Civil Engineer | Graphic Designer | Customer Support
CAND_0043266,Sales Executive,5,yes,Sales Executive
CAND_0043278,Business Analyst,9,no,Business Analyst
CAND_0043351,Content Writer,6,yes,Content Writer | Sales Executive | Customer Support
CAND_0043357,Accountant,6,yes,Accountant | Graphic Designer | Customer Support
CAND_0043359,Sales Executive,8,yes,Sales Executive | HR Manager | Graphic Designer
CAND_0043481,Civil Engineer,10,no,Civil Engineer
CAND_0043493,Business Analyst,7,no,Business Analyst | Project Manager | Operations Manager | Accountant
CAND_0043534,Marketing Manager,8,yes,Marketing Manager | Mechanical Engineer | Sales Executive | Mechanical Engineer
CAND_0043558,HR Manager,11,yes,HR Manager
CAND_0043774,Sales Executive,7,yes,Sales Executive | Graphic Designer
CAND_0043901,Operations Manager,7,yes,Operations Manager
CAND_0043921,Graphic Designer,7,yes,Graphic Designer
CAND_0043970,Accountant,8,yes,Accountant
CAND_0044023,Business Analyst,8,no,Business Analyst | Graphic Designer | Content Writer | Operations Manager
CAND_0044085,Marketing Manager,10,yes,Marketing Manager
CAND_0044104,Project Manager,8,yes,Project Manager
CAND_0044202,Customer Support,8,yes,Customer Support | Project Manager
CAND_0044279,Mechanical Engineer,9,no,Mechanical Engineer | Customer Support | Content Writer
CAND_0044319,Sales Executive,9,yes,Sales Executive
CAND_0044406,Customer Support,6,yes,Customer Support | Content Writer | Business Analyst
CAND_0044407,Graphic Designer,7,yes,Graphic Designer | Marketing Manager | Civil Engineer | Mechanical Engineer
CAND_0044441,Civil Engineer,11,no,Civil Engineer
CAND_0044488,Sales Executive,9,yes,Sales Executive
CAND_0044585,Accountant,10,yes,Accountant | Business Analyst | Mechanical Engineer | Mechanical Engineer
CAND_0044699,Customer Support,10,yes,Customer Support | Marketing Manager
CAND_0044707,Accountant,6,yes,Accountant | Customer Support | Mechanical Engineer | Business Analyst
CAND_0044733,Graphic Designer,10,yes,Graphic Designer | HR Manager | Graphic Designer | Operations Manager
CAND_0044768,Mechanical Engineer,8,no,Mechanical Engineer | HR Manager | Accountant | Sales Executive
CAND_0044820,Content Writer,6,yes,Content Writer | Project Manager
CAND_0044917,Graphic Designer,10,yes,Graphic Designer | HR Manager | Operations Manager | Operations Manager
CAND_0045027,Senior Software Engineer (ML),5,no,Senior Software Engineer (ML) | Junior ML Engineer
CAND_0045030,Business Analyst,8,no,Business Analyst | Marketing Manager | Marketing Manager | Operations Manager
CAND_0045124,Accountant,7,yes,Accountant | Business Analyst | Content Writer
CAND_0045127,Graphic Designer,6,yes,Graphic Designer | Sales Executive | Graphic Designer
CAND_0045156,HR Manager,9,yes,HR Manager | Content Writer | Accountant
CAND_0045183,Business Analyst,6,no,Business Analyst | Civil Engineer | Customer Support
CAND_0045235,Graphic Designer,7,yes,Graphic Designer | Project Manager | Operations Manager | HR Manager
CAND_0045243,Business Analyst,11,no,Business Analyst | Sales Executive | HR Manager | Sales Executive
CAND_0045246,Graphic Designer,8,yes,Graphic Designer | Project Manager | HR Manager | Operations Manager
CAND_0045278,Civil Engineer,8,no,Civil Engineer | Content Writer | Civil Engineer | Operations Manager
CAND_0045313,Business Analyst,11,no,Business Analyst | HR Manager | Graphic Designer | Graphic Designer
CAND_0045344,Content Writer,7,yes,Content Writer | Content Writer | Project Manager
CAND_0045377,Content Writer,10,yes,Content Writer | Mechanical Engineer
CAND_0045407,HR Manager,8,yes,HR Manager | Business Analyst
CAND_0045464,Customer Support,6,yes,Customer Support | Civil Engineer | Graphic Designer
